image_path,actual,predicted,control,cleaned_actual,cleaned_predicted,cleaned_control,sbert,control_sbert,use,control_use,clip,control_clip
219801-017_TIF.jpg,"{'description': 'A St. Jude Research website photo for Kiel Neumann’s lab.\n\n- SJR - Kiel Neumann lab at DTRC, Danny Thomas Research Center.\n\n- Camera Settings: ILCE-9M2, 90mm, ISO 320, 1/80, f/4, Tue, 08-01-2023 at 10:30. v.04.2024 OP'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Bottle, glass, beer, alcohol, liquid, beverage, alcoholic","USER:  
 Generate a description. 
ASSISTANT: A man is sitting at a desk in a lab, reading a newspaper. He is wearing","A St. Jude Research website photo for Kiel Neumann’s lab.

- SJR - Kiel Neumann lab at DTRC, Danny Thomas Research Center.

- Camera Settings: ILCE-9M2, 90mm, ISO 320, 1/80, f/4, Tue","beer, beverage, glass, Bottle, alcohol, alcoholic, liquid","A man is sitting at a desk in a lab, reading a newspaper. He is wearing",0.031052812933921814,0.1960756778717041,0.013369795,0.16618246,0.5989221930503845,0.5300746560096741
00216097-020-V2_TIF.jpg,"{'description': '00216097, campus aerial views, exterior'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Children's Research Hospital, Danby Thomas, Founder, Danny Thomas, Danny Thomas","USER:  
 Generate a description. 
ASSISTANT: The image features a large outdoor patio with a view of a city skyline. The pat","campus aerial views, exterior","Children's Research Hospital, Danny Thomas, Danby Thomas, Founder",The image features a large outdoor patio with a view of a city skyline. The pat,0.041742630302906036,0.5299931764602661,-0.009245539,0.24860573,0.5725997090339661,0.6191561222076416
00215616-013_TIF.jpg,"{'description': '00215616, Memphis Views, Mighty Lights, Memphis Bridge, Mississippi river, Have More in Memphis'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Purple bridge, purple sky, purple river, purple sunset, purple light","USER:  
 Generate a description. 
ASSISTANT: The image features a large number of clear plastic tubes, each containing a small amount of liquid","Memphis Views, Mighty Lights, Memphis Bridge, Mississippi river, Have More in Memphis","Purple bridge, purple sunset, purple river, purple sky, purple light","The image features a large number of clear plastic tubes, each containing a small amount of liquid",0.39234450459480286,0.1053539291024208,0.15576872,0.010861903,0.43234115839004517,0.6080122590065002
00214636-001-V1_TIF.jpg,"{'description': '00214636, campus aerial, campus exterior,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Bjc, jr children's research hospital, jr children's research hospital,","USER:  
 Generate a description. 
ASSISTANT: The image features a man standing in front of a group of people, giving a speech. He is","campus aerial, campus exterior,",", Bjc, jr children's research hospital","The image features a man standing in front of a group of people, giving a speech. He is",0.2252320796251297,0.0945037379860878,0.006775696,0.003209075,0.6511040329933167,0.5930235981941223
00216338-005_TIF.jpg,"{'description': 'A media release image of Timothy (Tim) Stachowski and Marcus Fischer. \n\n- Camera Settings: ILCE-9M2, 24mm, ISO 500, 1/125, f/4.5, Fri, 06-03-2022 at 10:44. v.04.2024 MRP'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Biology, chemistry, molecular biology, molecular modeling, protein structure, protein","USER:  
 Generate a description. 
ASSISTANT: The image features a large building with a red roof, standing in front of a tree. The building","A media release image of Timothy (Tim) Stachowski and Marcus Fischer. 

- Camera Settings: ILCE-9M2, 24mm, ISO 500, 1/125, f/4.5, Fri","chemistry, Biology, protein structure, molecular modeling, molecular biology, protein","The image features a large building with a red roof, standing in front of a tree. The building",0.016688639298081398,0.17949029803276062,0.06264759,0.012501854,0.4956926703453064,0.41087979078292847
00216511-003-V1_TIF.jpg,"{'description': '00216511, campus exterior, I4ARC research tower, ARC, drone'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Building, skyscraper, glass, windows, red, white, blue, cloudy sky","USER:  
 Generate a description. 
ASSISTANT: The image features two people sitting at a table, with one of them wearing glasses. They","campus exterior, I4ARC research tower, ARC, drone","skyscraper, red, glass, Building, white, windows, cloudy sky, blue","The image features two people sitting at a table, with one of them wearing glasses. They",0.30319902300834656,-0.04280535504221916,0.21781287,0.00072029606,0.43461886048316956,0.493477463722229
00213011-002_TIF.jpg,"{'description': '00213011-002, 11-04-20,  campus exteriors, campus details, fall, seasons, leaves, Marlo Thomas Center, Kay Research and Care Center,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Building, trees, sky, building facade, building exterior, building facade, building, building","USER:  
 Generate a description. 
ASSISTANT: The image shows a man standing at a podium, giving a speech to a group of people."," campus exteriors, campus details, fall, seasons, leaves, Marlo Thomas Center, Kay Research and Care Center,","building facade, sky, trees, building, building exterior, Building","The image shows a man standing at a podium, giving a speech to a group of people.",0.4132044017314911,-0.009804479777812958,0.047855996,-0.073863745,0.7029973268508911,0.43921539187431335
00211922-107_TIF.jpg,"{'description': '00211922-107, 04-06-20, events, staff - location, COVID-19, coronavirus, Unsung Heroes, Animal Resource Center, ARC,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Apron, gloves, blue, blue gloves, blue glove, blue glove","USER:  
 Generate a description. 
ASSISTANT: The image features a large, modern building with a red roof and a glass exterior. The building is","events, staff - location, COVID-19, coronavirus, Unsung Heroes, Animal Resource Center, ARC,","Apron, blue gloves, blue glove, blue, gloves","The image features a large, modern building with a red roof and a glass exterior. The building is",0.12091584503650665,0.023536883294582367,0.1386896,-0.0076307803,0.6100185513496399,0.6162021160125732
00216511-028-V1_TIF.jpg,"{'description': '00216511, campus exterior, aerial views'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Hospital, city, hospital, hospital building, hospital, hospital, hospital, hospital, hospital, hospital","USER:  
 Generate a description. 
ASSISTANT: The image features a large sculpture of a person with a DNA strand hanging from their neck","campus exterior, aerial views","city, hospital, Hospital, hospital building",The image features a large sculpture of a person with a DNA strand hanging from their neck,0.2469668686389923,0.21075575053691864,0.11414237,0.009683857,0.7749689817428589,0.6027877330780029
00204680-015_TIF.jpg,"{'description': '00204680-015, 01-29-19, research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Biological, lab, microscopic, microscopes, microscopic organisms, micro","USER:  
 Generate a description. 
ASSISTANT: The image features a bridge over a river, with a bridge span visible in the background. The bridge","research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer,","Biological, microscopes, lab, micro, microscopic, microscopic organisms","The image features a bridge over a river, with a bridge span visible in the background. The bridge",0.41922545433044434,0.010472130961716175,0.3498622,0.016888341,0.8466486930847168,0.6889830231666565
00213077-011_TIF.jpg,"{'description': '00213077-011, 11-09-20, campus exteriors, campus details, fall, seasons, leaves, trees, garden,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Trees, water fountain, statue, flowers, greenery, brick, park, garden","USER:  
 Generate a description. 
ASSISTANT: The image features a large, modern office building with a glass exterior. The building is tall and has","campus exteriors, campus details, fall, seasons, leaves, trees, garden,","flowers, park, Trees, statue, water fountain, brick, greenery, garden","The image features a large, modern office building with a glass exterior. The building is tall and has",0.578667163848877,0.29428625106811523,0.27757913,0.03579017,0.600441038608551,0.6866097450256348
00213011-013_TIF.jpg,"{'description': '00213011-013, 11-04-20,  campus exteriors, campus details, fall, seasons, leaves, Kay Research and Care Center,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Research and Cure Center, building, building sign, building name, building signage, building sign","USER:  
 Generate a description. 
ASSISTANT: The image features a large building with a green tree in front of it. The tree is surrounded by"," campus exteriors, campus details, fall, seasons, leaves, Kay Research and Care Center,","building sign, Research and Cure Center, building signage, building name, building",The image features a large building with a green tree in front of it. The tree is surrounded by,0.5202199220657349,0.20393025875091553,0.30754375,0.05376993,0.7143737077713013,0.5944560170173645
00204680-005_TIF.jpg,"{'description': '00204680-005, 01-29-19, research instruments, bottles, Macromolecular Synthesis, Automated Microwave Peptide Synthesizer,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: protein, protein powder, protein supplement, protein powder for athletes, protein powder","USER:  
 Generate a description. 
ASSISTANT: The image features a green and yellow bus driving down a street. The bus is parked on the","research instruments, bottles, Macromolecular Synthesis, Automated Microwave Peptide Synthesizer,","protein supplement, protein powder for athletes, protein powder, protein",The image features a green and yellow bus driving down a street. The bus is parked on the,0.22483085095882416,-0.09786602109670639,0.13104449,-0.091785386,0.7670418620109558,0.6287446618080139
00212430-018_TIF.jpg,"{'description': '00212430-018, 08-11-20, staff - groups, staff - location portraits, Scientific Report, Radiation Oncology, male, man, Thomas Merchant DO, PhD,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Thomas, MD, FACR, FACR, FACR, FACR,","USER:  
 Generate a description. 
ASSISTANT: The image features a table filled with a variety of clear bottles, each containing a different liquid.","staff - groups, staff - location portraits, Scientific Report, Radiation Oncology, male, man, Thomas Merchant DO, PhD,",", MD, Thomas, FACR","The image features a table filled with a variety of clear bottles, each containing a different liquid.",0.38113951683044434,0.20064659416675568,0.18732917,0.0019175243,0.7501999139785767,0.6102549433708191
00204787-015_TIF.jpg,"{'description': '00204787-015, 02-05-19, research instruments, laboratory, 96 channel pipette, 96-well plates,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: High-quality metadata keywords for the image include:

1. DNA
2. DNA sequ","USER:  
 Generate a description. 
ASSISTANT: The image features a large building with a colorful mural on its side. The mural is","research instruments, laboratory, 96 channel pipette, 96-well plates,","High-quality metadata keywords for the image include:

1. DNA
2. DNA sequ",The image features a large building with a colorful mural on its side. The mural is,0.07143426686525345,0.12895545363426208,0.14554757,-0.068703495,0.5332016944885254,0.40543559193611145
00204754-015_TIF.jpg,"{'description': '00204754-015, 01-30-19, research instruments, Affeymetrix, DNA microarrays, GeneChip arrays,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: High-quality metadata keywords for the image include ""soda machine,"" ""soda dispenser,""","USER:  
 Generate a description. 
ASSISTANT: The image features a glass shelf filled with a variety of clear glass vials. The v","research instruments, Affeymetrix, DNA microarrays, GeneChip arrays,",""" ""soda dispenser, High-quality metadata keywords for the image include ""soda machine, """,The image features a glass shelf filled with a variety of clear glass vials. The v,0.1436147838830948,0.20501509308815002,-0.057848714,-0.0783652,0.6822310090065002,0.6794116497039795
00211922-121_TIF.jpg,"{'description': '00211922-121, 04-06-20, events, staff - location, COVID-19, coronavirus, Unsung Heroes, Office of Legal Services, LaResa Young,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Keywords: woman, computer, monitor, laptop, keyboard, mouse, coffee, cup, des","USER:  
 Generate a description. 
ASSISTANT: The image features a close-up of a computer circuit board with a series of wires connected to","events, staff - location, COVID-19, coronavirus, Unsung Heroes, Office of Legal Services, LaResa Young,","laptop, Keywords: woman, monitor, computer, keyboard, mouse, coffee, cup, des",The image features a close-up of a computer circuit board with a series of wires connected to,0.16860871016979218,0.011534995399415493,0.1471389,-0.031702384,0.5424018502235413,0.5698353052139282
00204680-023_TIF.jpg,"{'description': '00204680-023, 01-29-19, research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Blue, glass, vials, labeled, labeled, labeled, labeled,","USER:  
 Generate a description. 
ASSISTANT: The image shows a man standing in a crowd of people, giving a speech. He is holding a","research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer,",", labeled, Blue, vials, glass","The image shows a man standing in a crowd of people, giving a speech. He is holding a",0.4742198884487152,-0.034804943948984146,0.33865485,-0.002763778,0.8040226697921753,0.6056817173957825
00216097-005_TIF.jpg,"{'description': '00216097, campus aerial views, exterior'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: City, buildings, sky, cityscape, cityscape, city, cityscape,","USER:  
 Generate a description. 
ASSISTANT: The image features a large city skyline with a tall building in the background. Above the city","campus aerial views, exterior","city, , cityscape, buildings, sky, City",The image features a large city skyline with a tall building in the background. Above the city,0.34652000665664673,0.48253554105758667,0.26784605,0.18570873,0.6568124890327454,0.6664412021636963
00214999-018_TIF.jpg,"{'description': '00214999-018, 10-21-21, Memphis views, downtown, city, trolly, Main Street,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Main street trolley, green bus, street, traffic light, traffic lights, traffic signal,","USER:  
 Generate a description. 
ASSISTANT: The image features a large bridge over a river, with a purple sky in the background. The","Memphis views, downtown, city, trolly, Main Street,",", traffic signal, traffic lights, green bus, Main street trolley, street, traffic light","The image features a large bridge over a river, with a purple sky in the background. The",0.40579190850257874,0.1943577229976654,0.2857783,0.11421441,0.6984180212020874,0.4994599223136902
00209202-021_Capers_TIF.jpg,"{'description': '00209202-021, 09-04-19, events, Blueprint Series, MTC auditorium, Shari Capers (Strategic Planning),'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Speaker, microphone, audience, presentation, speaker notes, presentation notes, speaker's name","USER:  
 Generate a description. 
ASSISTANT: The image features a large brick building with a large clock on the side of it. A woman is","events, Blueprint Series, MTC auditorium, Shari Capers (Strategic Planning),","microphone, audience, speaker's name, presentation, presentation notes, speaker notes, Speaker",The image features a large brick building with a large clock on the side of it. A woman is,0.23992998898029327,0.16129076480865479,0.19889677,0.0006402945,0.7500835061073303,0.5748504996299744
00211922-076_TIF.jpg,"{'description': '00211922-076, 04-06-20, events, staff - location, COVID-19, coronavirus, Unsung Heroes, Environmental Services, Facilities Operations and Maintenance, nitrogen, Tony Mays,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Hydrogen, nitrogen, liquid nitrogen, liquid helium, liquid helium","USER:  
 Generate a description. 
ASSISTANT: The image features a blue shelf filled with numerous bottles of various sizes and shapes. The bott","events, staff - location, COVID-19, coronavirus, Unsung Heroes, Environmental Services, Facilities Operations and Maintenance, nitrogen, Tony Mays,","Hydrogen, nitrogen, liquid helium, liquid nitrogen",The image features a blue shelf filled with numerous bottles of various sizes and shapes. The bott,0.19916655123233795,0.027231216430664062,0.23513643,-0.047129277,0.7031078338623047,0.6860447525978088
00204666-113_TIF.jpg,"{'description': '00204666-113, 01-29-19, research instruments, science, laboratory, genome sequencing slides,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Color, colorful, colorfulness, colorfulness, colorfulness, colorfulness","USER:  
 Generate a description. 
ASSISTANT: The image features a large, colorful garden with a heart-shaped mosaic on the","research instruments, science, laboratory, genome sequencing slides,","colorful, Color, colorfulness","The image features a large, colorful garden with a heart-shaped mosaic on the",0.11535324901342392,0.12232192605733871,-0.013945958,-0.046505302,0.7919550538063049,0.7160674929618835
203901-025_TIF.jpg,"{'description': 'A St. Jude Research website image from Steve Varga’s lab. Stacey Hartwig\n\n- SJR - Steven (Steve) Varga lab at Donald P. Pinkel, MD, Research Tower.\n\n- Camera Settings: ILCE-9M2, 35mm, ISO 400, 1/500, f/1.8, Wed, 06-21-2023 at 14:48. v.04.2024 OP'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Paper, computer, mouse, mouse pad, mouse, mouse pad, mouse, mouse, mouse","USER:  
 Generate a description. 
ASSISTANT: The image features a group of three people, two men and a woman, standing in a room with","A St. Jude Research website image from Steve Varga’s lab. Stacey Hartwig

- SJR - Steven (Steve) Varga lab at Donald P. Pinkel, MD, Research Tower.

- Camera Settings: ILCE-9M2, 35mm, ISO 400, 1/500, f/1.8, Wed","computer, Paper, mouse, mouse pad","The image features a group of three people, two men and a woman, standing in a room with",0.09094750881195068,0.24524274468421936,0.08805994,0.089185305,0.5855623483657837,0.5356050133705139
00212017-011_TIF.jpg,"{'description': '00212017-011, 05-15-20, staff - location, events, Coffee Break, COVID, COVID-19, pandemic, administration, Spiritual Care Services, Mark Brown,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Man, suit, jacket, tie, glasses, hand, arm, elbow, w","USER:  
 Generate a description. 
ASSISTANT: The image features a large blue and white tiger statue sitting on a bench in a city street","staff - location, events, Coffee Break, COVID, COVID-19, pandemic, administration, Spiritual Care Services, Mark Brown,","suit, jacket, arm, w, glasses, tie, hand, Man, elbow",The image features a large blue and white tiger statue sitting on a bench in a city street,0.14460265636444092,0.09697224199771881,0.047206912,-0.044578362,0.5903375148773193,0.4204975962638855
00204697-011_TIF.jpg,"{'description': '00204697-011, 01-31-19, research instruments, laboratory, reagent bottles, glassware, '}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Metadata keywords: water, bottles, glass, containers, containers, bottle, bottles","USER:  
 Generate a description. 
ASSISTANT: The image features a large room with a variety of seating options, including several chairs and a","research instruments, laboratory, reagent bottles, glassware,","bottle, bottles, containers, glass, Metadata keywords: water","The image features a large room with a variety of seating options, including several chairs and a",0.5330929160118103,0.06716456264257431,0.40360186,0.031935856,0.7774355411529541,0.7293030619621277
00202524-010_TIF.jpg,"{'description': '00202524-010, 10-03-18, campus exteriors, Longinotti Building, Barry Building, St Jude North Building,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Building, trees, sky, building, leaves, building, trees, sky, building, trees,","USER:  
 Generate a description. 
ASSISTANT: The image features a large city with a beautiful skyline, including a large building with a golden d","campus exteriors, Longinotti Building, Barry Building, St Jude North Building,",", leaves, sky, building, trees, Building","The image features a large city with a beautiful skyline, including a large building with a golden d",0.2565561532974243,0.2962779402732849,0.3812799,0.1658872,0.7305747270584106,0.7382388114929199
00204680-028_TIF.jpg,"{'description': '00204680-028, 01-29-19, research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Metadata keywords: blue, blue light, blue lighting, blue lighting equipment, blue light","USER:  
 Generate a description. 
ASSISTANT: The image features a long row of glass tubes, each containing a clear liquid. The tubes","research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer,","blue light, blue lighting equipment, Metadata keywords: blue, blue lighting","The image features a long row of glass tubes, each containing a clear liquid. The tubes",0.4361528754234314,0.2768622040748596,0.408804,0.12114673,0.7534249424934387,0.7684793472290039
00204666-127_TIF.jpg,"{'description': '00204666-127, 01-29-19, research instruments, science, laboratory, genome sequencing slides,'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Light, lighting, color, colorful, colorful lights, colorful glow sticks","USER:  
 Generate a description. 
ASSISTANT: The image features a large sculpture of a tree with a sun shining on it, creating a","research instruments, science, laboratory, genome sequencing slides,","Light, colorful lights, color, colorful, lighting, colorful glow sticks","The image features a large sculpture of a tree with a sun shining on it, creating a",0.14516766369342804,0.09853418916463852,0.080862865,-0.03130842,0.7387611865997314,0.6870223879814148
353104-001-V1_TIF.jpg,"{'description': 'Hope Garden\n\n-  at Hope Garden.\n\n- Camera Settings: L1D-20c, 28mm, ISO 100, 1/800, f/6.3, Wed, 01-31-2024 at 12:11. v.12.01.23'}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Hope, path, bench, heart, grass, flowers, sculpture, garden, children,","USER:  
 Generate a description. 
ASSISTANT: The image showcases a large city with a mix of tall buildings and trees. The skyline is","Hope Garden

-  at Hope Garden.

- Camera Settings: L1D-20c, 28mm, ISO 100, 1/800, f/6.3, Wed",", Hope, flowers, path, sculpture, grass, bench, heart, children, garden",The image showcases a large city with a mix of tall buildings and trees. The skyline is,0.20649254322052002,0.1405142992734909,0.1098202,0.019324992,0.5124187469482422,0.6037976741790771
